Timestamp;Type;Name;Position;Rotation
13,68225;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,68225;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,68225;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,68225;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,68225;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,68225;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
13,77878;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,77878;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,77878;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,77878;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,77878;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,77878;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
13,87961;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,87961;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,87961;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,87961;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,87961;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,87961;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
13,97998;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,97998;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,97998;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,97998;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,97998;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
13,97998;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
14,08003;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
14,08003;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
14,08003;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
14,08003;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
14,08003;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
14,08003;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
14,18001;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
14,18001;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
